Filename,Period,Date,Speech #,Paragraph #,Speaker,Role,Gender,Party,Interjector Party,Previous Paragraphs,Paragraph,blind_topic label,notes,manual_annotation,Agenda Item,Context,Supplementary Context,flagged,Topic Label,prediction_phaseIII,prediction,Interjection Text,Interjection Label,Interjection,Intervention,Quote,Interjector,Interjector Gender,Verbal interjection,Nonverbal interjection,Interjection type,Directed at (Person),Directed at (Party),Paragraph tokens,Interjection tokens,paragraph_token_count,interjection_token_count,Previous Interjections,partition,entropy,correct,merged_true,merged_pred,merged_correct,Unnamed: 0,prediction_changed,flagged_phaseIII,entropy_phaseIII
20_0062.xml,20,19.10.2022,7,10,Dirk Wiese,,männlich,SPD,GRUENE,"['Ich will das noch mal unterstreichen: Es geht um diejenigen, die länger als fünf Jahre hier sind, die nicht straffällig geworden sind, denen wir jetzt die Chance und Perspektive geben, indem sie zur Sicherung ihres Lebensunterhalts beitragen und ihre Identität klären, wenn es noch Unklarheiten gibt, weiterhin Teil unserer Mitte zu sein. Das werden wir jetzt im parlamentarischen Verfahren gemeinsam voranbringen.', 'Aber es ist völlig richtig: Dies ist nur ein Teil der Vorhaben, die wir in der Ampelkoalition voranbringen wollen. Es geht auch um die Beschleunigung der Asylverfahren. Es geht auch um die Modernisierung des Staatsangehörigkeitsrechts. Und es geht um ein modernes Einwanderungsrecht für dieses Land, das wir dringend brauchen und das wir eigentlich schon längst hätten haben müssen. Das wollen wir als Ampelkoalition gemeinsam voranbringen.']","Ich sage zum Abschluss ganz deutlich: Genauso richtig ist es, den Zugang zu Integrationskursen bereits von Beginn an zu öffnen, um Grundwerte unserer Verfassung zu vermitteln, Grundwerte unseres Rechts und unserer Kultur. Und ich kann Ihnen nur eins sagen, Herr Curio: Nutzen Sie so einen Integrationskurs auch mal für sich als Chance!",Immigration,,False,Keine Abschiebungsoffensive – Für ein wirksames Bleiberecht,"a) Erste Beratung des von der Bundesregierung eingebrachten Entwurfs eines Gesetzes zur Einführung eines Chancen-Aufenthaltsrechts. c) Beratung des Antrags der Abgeordneten Clara Bünger, Nicole Gohlke, Gökay Akbulut, weiterer Abgeordneter und der Fraktion DIE LINKE",,False,Immigration,Immigration,Immigration,Der würde durchfallen!,"cooperative, confrontational_others_afd",True,False,False,Lamya Kaddor,weiblich,True,False,Zuruf,Dirk Wiese,SPD,,"['Der', 'würde', 'durchfallen']",0,3,[],unlabeled,0.0403883010149002,0.0,,,,916.0,False,False,0.03514602
20_0166.xml,20,25.04.2024,5,6,Renata Alt,,weiblich,FDP,GRUENE,"['Um die Ukraine und Israel besser zu schützen, müssen wir unsere Iranpolitik neu ausrichten. Die Ukraine und Israel müssen sich auf Deutschland verlassen können.', 'Bereits seit 2011 verhängt die EU immer wieder Sanktionen gegen den Iran: wegen schwerer Menschenrechtsverletzungen, wegen Unterstützung von Terror. Sie wurden nach der Ermordung von Jina Mahsa Amini im September 2022 weiter verschärft. Gegen kaum ein anderes Land wurden mehr Sanktionen verhängt als gegen den Iran. Liebe Kolleginnen und Kollegen von der CDU/CSU: Von „Minimalsanktionen“, wie Sie es nennen, kann daher nun wirklich keine Rede sein; und das wissen Sie ganz genau.']","Das Problem ist, dass der Iran diese Sanktionen umgeht und dabei Unterstützung aus anderen Ländern erhält. Mehr als die Hälfte der iranischen Exporte geht nach China und in die Türkei.",International,,False,Das iranische Terrorregime effektiv sanktionieren und so die iranische Revolutionsbewegung aktiv unterstützen. Ein Jahr Iranrevolution – An Jina Mahsa Amini erinnern und den Freiheitskampf der Menschen im Iran aktiv unterstützen,a) Beratung der Beschlussempfehlung und des Berichts des Auswärtigen Ausschusses (3. Ausschuss) zu dem Antrag der Fraktion der CDU/CSU. b) Beratung der Beschlussempfehlung und des Berichts des Auswärtigen Ausschusses (3. Ausschuss) zu dem Antrag der Fraktion der CDU/CSU,,False,International,International,International,Hört! Hört!,cooperative,True,False,False,Lamya Kaddor,weiblich,True,False,Zuruf,Renata Alt,FDP,,"['Hört', 'Hört']",0,2,[],unlabeled,0.0275543518364429,0.0,,,,3855.0,False,False,0.026971329
20_0198.xml,20,08.11.2024,11,24,Lukas Köhler,,männlich,FDP,SPD,"['Meine Damen und Herren, dieses Land braucht eine klare Entscheidung.', 'Jetzt noch ein Satz zu Ihren Anwürfen gegen die Union. Ich finde es ja richtig, dass sich die Union da nicht ganz verweigert. Aber was ist das denn für eine Absurdität? Der Kanzler hat die Herausforderung, eine Mehrheit in diesem Haus zu suchen, nicht die Union.']","Nicht die Union muss eine Kanzlermehrheit beschaffen. Solange es einen Bundeskanzler gibt, brauchen wir nicht diese Vorwürfe und Anwürfe, die darauf abzielen, dass es hier eine Mehrheit zusammen mit der Union braucht. Wenn die Union sagt – und das ist ihr gutes Recht –: „Nach einer Vertrauensfrage, die in diesem Haus gestellt wird, arbeiten wir konstruktiv mit, aber erst danach“, dann gibt das diesem Land doch genau die Möglichkeit, diese Richtungsentscheidung zu treffen. Es ist nicht die Aufgabe der Union, eine Mehrheitsregierung zu ermöglichen. Es ist auch nicht die Aufgabe der FDP.",Government,,False,Aktuelle Stunde. Der politischen Handlungsunfähigkeit entgegentreten – Den Weg für Neuwahlen freimachen und die Vertrauensfrage umgehend stellen,auf Verlangen der Fraktion der AfD,,False,Government,Government,Government,Sind Sie jetzt der Pressesprecher der Union?,confrontational,True,False,False,Jens Zimmermann,männlich,True,False,Zuruf,Lukas Köhler,FDP,,"['Sind', 'Sie', 'jetzt', 'der', 'Pressesprecher', 'der', 'Union']",0,7,"[('Beifall', 'FDP', None), ('Beifall', 'CDU/CSU', None)]",unlabeled,0.1883175373077392,0.0,,,,4848.0,False,False,0.07995331
20_0172.xml,20,06.06.2024,13,3,Dunja Kreiser,,weiblich,SPD,GRUENE,"['Sehr geehrte Frau Präsidentin! Sehr geehrte Damen und Herren! Liebe Kolleginnen und Kollegen! Lassen Sie es mich so sagen: Sie haben ja schon ganz schön Schneid, verehrte Kolleginnen und Kollegen der Union, sehr geehrter Herr Merz, aber sorry, es reichte ja gerade mal für zwei Redebeiträge; Sie sind ja schon wieder weg.', 'Das Gutachten des Expertenrates ist uns dringend Ansporn, gegen leider sehr viele Widerstände hinweg schneller zu werden, um unsere Klimaziele zu erreichen. Das stimmt. Die Widerstände kommen und kamen aber nun in nicht unerheblichem Maße von Ihnen, um KTF, GEG und E-Mobilität zu verhindern.']","Das kann ich Ihnen gerne belegen. Meine SPD-Bundestagsfraktion, die Wirtschaft, die Umweltverbände haben wirklich lange gebraucht, bis der damalige Wirtschaftsminister, Herr Peter Altmaier, endlich mal von seinen absurd niedrigen Zahlen des errechneten Energieverbrauchs unseres Landes abgewichen ist. Die Annahme aus dem Wirtschaftsministerium damals war, dass wir im Jahr 2030 588 Terawattstunden bräuchten. Nun, die chemische Industrie in meinem Wahlkreis konnte sich nur wundern",Energy,,False,Aktuelle Stunde. Expertenrat für Klimafragen – Bundesregierung verfehlt Klimaziel,auf Verlangen der Fraktion der CDU/CSU,,True,Energy,Energy,Energy,Ja! Das denke ich auch!,cooperative,True,False,False,Lisa Badum,weiblich,True,False,Zuruf,Dunja Kreiser,SPD,,"['Ja', 'Das', 'denke', 'ich', 'auch']",0,5,[],unlabeled,0.4303352236747741,0.0,,,,4039.0,False,True,0.6816255
20_0134.xml,20,09.11.2023,7,3,Matthias David Mieves,,männlich,SPD,FDP,"['Sehr geehrter Herr Präsident! Sehr geehrte Damen und Herren! Wir besprechen hier heute zwei Gesetze, die ziemlich komplizierte Namen haben, die aber im Ergebnis genau das Gegenteil bewirken werden. Deshalb habe ich mich entschieden, diesen Gesetzen einfach einen neuen Namen zu geben. Für mich sind das „Wir-machen-das-Leben-einfacher-Gesetze“.', 'Denn wir machen das Leben einfacher, nämlich erstens für alle Patientinnen und Patienten der gesetzlichen Krankenversicherung, zweitens für alle Mitarbeitenden, die sich in der Pflege und Gesundheit in Deutschland engagieren, und drittens für alle Forschenden, die sich darum kümmern, dass in Deutschland neue Medikamente und Therapien entwickelt werden.']",Für sie alle machen wir das Leben einfacher.,Health,,False,Elektronische Patientenakte zum Wohl der Versicherten nutzen,"a) Erste Beratung des von der Bundesregierung eingebrachten Entwurfs eines Gesetzes zur Beschleunigung der Digitalisierung des Gesundheitswesens (Digital-Gesetz – DigiG). b) Erste Beratung des von der Bundesregierung eingebrachten Entwurfs eines Gesetzes zur verbesserten Nutzung von Gesundheitsdaten (Gesundheitsdatennutzungsgesetz – GDNG). c) Beratung des Antrags der Abgeordneten Kathrin Vogler, Anke Domscheit-Berg, Susanne Ferschl, weiterer Abgeordneter und der Fraktion DIE LINKE",,False,Health,Health,Health,Frohe Ostern!,cooperative,True,False,False,Unknown,,True,False,Zuruf,Matthias David Mieves,SPD,,"['Frohe', 'Ostern']",0,2,"[('Beifall', 'SPD', None), ('Beifall', 'GRUENE', None), ('Beifall', 'FDP', None)]",unlabeled,0.2056752443313598,0.0,,,,2817.0,False,False,0.20390804
20_0196.xml,20,06.11.2024,5,7,Lukas Köhler,,männlich,FDP,GRUENE,"['Jetzt kommt der Widerspruch, der in Ihrem Antrag sehr deutlich ist. Zwar schreiben Sie in der Einleitung: Klimaneutralität bis 2045 ist für uns immer noch das Ziel, das wir in Deutschland umsetzen wollen. – Das geht aber nicht mit dem Rest Ihres Antrags überein. Denn wenn wir als Deutschland bis 2045 klimaneutral werden wollen, also fünf Jahre früher als die EU, dann passiert im Emissionshandel genau das, was ich gerade beschrieben habe: Die Zertifikate, die deutsche Unternehmen nicht mehr verbrauchen, werden frei. Dass sie frei werden, bedeutet nicht, dass weniger CO2 ausgestoßen wird. Vielmehr nutzen Unternehmen in anderen Ländern in der EU diese Zertifikate, um CO2 auszustoßen. Das heißt, Sie haben dann nicht mehr Klimaschutz organisiert. Vielmehr machen Sie mehr Druck auf die deutsche Wirtschaft.', 'Ich bin sehr froh, gerade in dieser Zeit, dass Christian Lindner den Vorschlag gemacht hat, die Klimaziele aneinander anzugleichen. Denn genau das ist es, was wir brauchen. Wir müssen die Klima- und Energiepolitik in Europa harmonisieren. Das gelingt aber nur, wenn wir deutsche Sonderwege weglassen. Ihr Vorschlag enthält einen nicht auflösbaren Widerspruch.']","Wir müssen und wir sollten uns lieber auf die Frage konzentrieren: Was ist die Rolle Deutschlands im Klimaschutz? Die Rolle Deutschlands im Klimaschutz ist aus meiner Sicht nicht, dass wir das erste klimaneutrale Land der Welt werden; das ist kein Wert an sich.",Environment,,False,"Klima, Wirtschaft und Soziales zusammen denken – Eine ganzheitliche Klimapolitik für Deutschland",Beratung des Antrags der Fraktion der CDU/CSU,,False,Environment,Environment,Environment,Vorbildfunktion?,confrontational,True,False,False,Johannes Wagner,männlich,True,False,Zuruf,Lukas Köhler,FDP,,['Vorbildfunktion'],0,1,[],unlabeled,0.0998428091406822,0.0,,,,4792.0,False,False,0.09946791
20_0117.xml,20,05.09.2023,11,9,Daniel Föst,,männlich,FDP,FDP,"['Und wenn ich den Kollegen Bühl richtig verstanden habe, würde sie auch gleich noch unseren Föderalismus abschaffen.', 'Spaßig ist auch immer die Union. Herr Kollege Breilmann,']","ich habe mich tatsächlich an meinem Platz fast verschluckt, als Sie gesagt haben: Gehen Sie endlich mal die Grunderwerbsteuer an!",Housing,,False,"Wir kommen damit zu dem Geschäftsbereich des Bundesministeriums für Wohnen, Stadtentwicklung und Bauwesen, Einzelplan 25.",,,True,Housing,Housing,Housing,Wer hat sie denn gemacht? Wer hat sie erfunden?,"cooperative, confrontational_others_cdu",True,False,False,Torsten Herbst,männlich,True,False,Zuruf,Daniel Föst,FDP,,"['Wer', 'hat', 'sie', 'denn', 'gemacht', 'Wer', 'hat', 'sie', 'erfunden']",0,9,[],unlabeled,0.6187593936920166,0.0,,,,2391.0,False,False,0.22601327
20_0090.xml,20,15.03.2023,8,14,Zanda Martens,,weiblich,SPD,SPD,"['Im Beitrag des ZDF-Politmagazins „Frontal 21“ wurden die bisherigen Erkenntnisse von verschiedenen Fachleuten kommentiert und bewertet. Er endete mit: Der Krimi bleibt vorerst ungelöst. – Ja, die Ermittlungen sind in diesem besonderen Krimi nicht in einer Folge abgeschlossen, ein Cliffhanger. Die Ermittler arbeiten weiter, und das sollten auch wir Abgeordnete tun, aber nicht, indem wir unbelegten bis abstrusen Behauptungen aufwendig in Untersuchungsausschüssen nachgehen oder Ermittlungsergebnissen von Behörden vorgreifen.', 'Die Tätigkeit der AfD und ihrer Abgeordneten liefert mehr Stoff für Untersuchungen, als unserem Rechtsstaat lieb sein kann.']","Ich verlasse mich deshalb auf unsere Ermittlungsbehörden. Ich verlasse mich darauf, dass Ihre Aktivitäten immer im Blickfeld der demokratischen Öffentlichkeit und der Sicherheitsbehörden sind. Ich verlasse mich darauf, dass unser Staat nie blind auf dem rechten Auge wird.",Law,,False,Einsetzung eines 2. Untersuchungsausschusses der 20. Wahlperiode zum Angriff auf Nord Stream,"Beratung des Antrags der Abgeordneten Dr. Harald Weyel, Carolin Bachmann, Marc Bernhard, weiterer Abgeordneter und der Fraktion der AfD",,True,Law,Law,Law,Sehr richtig!,cooperative,True,False,False,Unknown,,True,False,Zuruf,Zanda Martens,SPD,,"['Sehr', 'richtig']",0,2,"[('Beifall', 'SPD', None), ('Beifall', 'GRUENE', None)]",unlabeled,0.4142866134643554,0.0,,,,1673.0,False,True,0.47562352
20_0075.xml,20,14.12.2022,49,1,Klara Geywitz,"Bundesministerin für Wohnen, Stadtentwicklung und Bauwesen",weiblich,SPD,GRUENE,[],"Ich gebe gerne darüber Auskunft, was diese Bundesregierung plant; aber meine Gedanken sind meine Gedanken. An der Stelle kann ich Ihnen sagen, dass wir dafür sorgen, dass jeder, der in Deutschland lebt, ein gutes Zuhause hat, egal wo seine Eltern herkommen.",Housing,"wenn auch egal, wo seine eltern herkommen, policy schwerppunkt ist housing",False,,Befragung der Bundesregierung,,False,Immigration,Immigration,Immigration,"Hören Sie zu, und klatschen Sie am besten auch!",confrontational_others_afd,True,False,False,Kassem Taher Saleh,männlich,True,False,Zuruf,Bernd Baumann,AfD,,"['Hören', 'Sie', 'zu', 'und', 'klatschen', 'Sie', 'am', 'besten', 'auch']",0,9,"[('Beifall', 'SPD', None), ('Beifall', 'GRUENE', None), ('Beifall', 'FDP', None), ('Beifall', 'DIE LINKE', None)]",unlabeled,0.0755196139216423,0.0,,,,1231.0,False,False,0.14863037
20_0083.xml,20,27.01.2023,7,13,Marianne Schieder,,weiblich,SPD,SPD,"['Liebe Kolleginnen und Kollegen der CSU – das sage ich auch als Einwohnerin des Freistaats Bayern –: Machen Sie uns hier nicht weiter lächerlich,', 'sondern bringen Sie gutgemeinte und konstruktive Ideen in dieses Gesetzgebungserfahren ein! Bringen Sie nicht nur Vorschläge, die der CSU dienlich sind und sonst keinem!']",Vielen Dank.,Government,"civil oder government, schwierig, weil overlap regulation of election (government), individual legal right to vote, wahlalter, (civil), hier aber eingebettet in reformen allgemein, d.h. government, geht eher um überhangmandate",False,"Wahlrechtsreform – Bundestag verkleinern, Bürgerstimme stärken. Zeit für ein Wahlalter ab 16 Jahren. Chancengerechtigkeit durch Geschlechterparität. Chance der Wahlrechtsänderung nutzen und Wahlrecht für Ausländerinnen und Ausländer einführen",,"ZP 4 Erste Beratung des von den Fraktionen SPD, BÜNDNIS 90/DIE GRÜNEN und FDP eingebrachten Entwurfs eines Gesetzes zur Änderung des Bundeswahlgesetzes und des Fünfundzwanzigsten Gesetzes zur Änderung des Bundeswahlgesetzes. ZP 5 Erste Beratung des von den Abgeordneten Albrecht Glaser, Dr. Bernd Baumann, Dr. Christina Baum, weiteren Abgeordneten und der Fraktion der AfD eingebrachten Entwurfs eines Siebenundzwanzigsten Gesetzes zur Änderung des Bundeswahlgesetzes. ZP 6 Beratung des Antrags der Fraktion der CDU/CSU. ZP 10 Beratung des Antrags der Abgeordneten Susanne Hennig-Wellsow, Clara Bünger, Nicole Gohlke, weiterer Abgeordneter und der Fraktion DIE LINKE. ZP 11 Beratung des Antrags der Abgeordneten Susanne Hennig-Wellsow, Clara Bünger, Nicole Gohlke, weiterer Abgeordneter und der Fraktion DIE LINKE. ZP 12 Beratung des Antrags der Abgeordneten Gökay Akbulut, Clara Bünger, Susanne Hennig-Wellsow, weiterer Abgeordneter und der Fraktion DIE LINKE",False,Government,Government,Government,Sehr gut!,cooperative,True,False,False,Unknown,,True,False,Zurufe,Marianne Schieder,SPD,,"['Sehr', 'gut']",0,2,"[('Beifall', 'SPD', None), ('Beifall', 'GRUENE', None), ('Beifall', 'FDP', None), ('Beifall', 'DIE LINKE', None)]",unlabeled,0.1014081761240959,0.0,,,,1440.0,False,False,0.089653224
20_0159.xml,20,20.03.2024,6,13,Achim Post,,männlich,SPD,SPD,"['Das heißt: Wir haben eine Menge hingekriegt. Diese Bundesregierung hat eine Menge hingekriegt. Es liegen noch große Aufgaben vor uns, das wissen wir; Kollege Dürr hat es angesprochen. Natürlich brauchen wir Planungssicherheit bei der Energieversorgung. Natürlich brauchen wir Planungssicherheit bei Investitionen. Natürlich wollen wir Zukunftsinvestitionen in Klimaschutz und in Infrastruktur, und das werden wir auch organisieren, liebe Kolleginnen und Kollegen.', 'Wenn wir schon bei Europa sind, sollte man einmal – nur einmal – kurz über das reden, was in den nächsten zehn, elf Wochen passiert, nämlich der Europawahlkampf mit dem Europawahltag am 9. Juni. Da ist etwas passiert und passiert weiter, was ich mir in meinen schlimmsten Albträumen niemals hätte vorstellen können, nämlich dass proeuropäische Parteien wie CDU und CSU, die Bundeskanzler wie Helmut Kohl hervorgebracht haben – einen großen Europäer, der sich im Grabe umdrehen würde, wenn er das miterleben müsste –, nicht mehr auf ein Bündnis der Mitte mit Liberalen, Christdemokraten, Sozialdemokraten und Grünen setzen, sondern auf ein Bündnis mit Christdemokraten, Konservativen, Rechtsradikalen und Postfaschisten.']",Helmut Kohl würde sich im Grabe umdrehen.,International,"idk why energy, im kontext zuvor benutzt, aber hier geht es um anti-europäische kräfte, kritk",False,Zum Europäischen Rat am 21./22. März 2024,Abgabe einer Regierungserklärung durch den Bundeskanzler:,,False,Energy,Energy,Energy,So ist es!,cooperative,True,False,False,Christian Petry,männlich,True,False,Zuruf,Achim Post,SPD,,"['So', 'ist', 'es']",0,3,"[('Beifall', 'SPD', None), ('Beifall', 'GRUENE', None)]",unlabeled,0.2460384517908096,0.0,,,,3646.0,False,False,0.32105803
20_0202.xml,20,04.12.2024,14,10,Felix Banaszak,,männlich,GRUENE,FDP,"['Es ist wirklich spannend. Herr Vogel, wo waren Sie in den letzten Monaten?', 'Offensichtlich ganz woanders. Warum verhandeln Sie denn über 49 Punkte einer Wachstumsinitiative, wenn Sie gar nicht vorhaben, sie jemals umzusetzen?']","Warum schreiben Sie denn Papiere, von denen man weiß, dass sie ausschließlich der Provokation dienen? Sie schreiben die Papiere gar nicht mit dem Willen, dass sie umgesetzt werden, sondern nur fürs Schaufenster.",Macroeconomics,,False,Aktuelle Stunde. Lage der Wirtschaft in Deutschland,auf Verlangen der Fraktionen SPD und BÜNDNIS 90/DIE GRÜNEN,,True,Macroeconomics,Macroeconomics,Macroeconomics,Wo sind denn die Gesetzentwürfe? Wo sind sie denn?,confrontational,True,False,False,Johannes Vogel,männlich,True,False,Zuruf,Felix Banaszak,GRUENE,,"['Wo', 'sind', 'denn', 'die', 'Gesetzentwürfe', 'Wo', 'sind', 'sie', 'denn']",0,9,[],unlabeled,0.638908326625824,0.0,,,,4964.0,False,True,1.1613997
20_0103.xml,20,11.05.2023,12,12,Axel Schäfer,,männlich,SPD,GRUENE,"['Ich glaube, es ist jetzt für uns entscheidend, dass wir das, was wir dort machen, anders vermitteln. Wir sind dort auf einer supranationalen Ebene. „Supranational“ heißt, dass wir länder- und parteiübergreifend in Parteifamilien miteinander arbeiten, voneinander lernen und auch Fehler korrigieren. Das ist gesagt worden. Ich will das wiederholen. Es war ein Fehler, dass wir Russland in die Parlamentarische Versammlung zurückgeholt haben. Das war die Auffassung der Mehrheit der deutschen Delegation. Wir haben das auch korrigiert. Aber Selbstkritik gehört in der parlamentarischen Demokratie dazu. Ich sage das aus eigener persönlicher Betroffenheit. Ich bin auf der einen Seite Wahlbeobachter in der Ukraine bei der Orangen Revolution gewesen und auf der anderen Seite mit meiner christdemokratischen Kollegin Oomen-Ruijten für das Monitoring in Russland zuständig. Wir haben das erlebt, und wir sind hintergangen und betrogen worden. Die Zerstörung der Demokratie in Russland ist eine der Folgen des Krieges. Aber sie ist irgendwann gekommen, und wir haben manche Sachen nicht genau gesehen. Auch das muss man ganz ehrlich sagen.', 'Zum Schluss, liebe Kolleginnen und Kollegen: Die Europäische Bewegung Deutschland mit über 250 Mitgliedern hat eine Untersuchung gemacht und festgestellt, wie unbekannt der Europarat ist. Das ist sozusagen eine Selbstverpflichtung für uns alle. Der Dreh- und Angelpunkt wird sein – das konnten wir in der letzten Woche in Straßburg schon mal in Augenschein nehmen – die Stärkung des Jugendwerkes, der Jugendarbeit; denn das ist die Zukunft. Europa wächst durch Jugend zusammen.']",Vielen Dank.,International,,False,Viertes Gipfeltreffen der Staats- und Regierungschefs des Europarats in Reykjavík vom 16. bis 17. Mai 2023,"Aktuelle Stunde. auf Verlangen der Fraktionen SPD, BÜNDNIS 90/DIE GRÜNEN und FDP",,False,International,International,International,"So ist es! Super, Axel!",cooperative,True,False,False,Boris Mijatović,männlich,True,False,Zuruf,Axel Schäfer,SPD,,"['So', 'ist', 'es', 'Super', 'Axel']",0,5,"[('Beifall', 'SPD', None), ('Beifall', 'GRUENE', None), ('Beifall', 'FDP', None)]",unlabeled,0.1315264403820037,0.0,,,,1989.0,False,False,0.1938799
20_0168.xml,20,15.05.2024,66,1,Ulrike Bahr,,weiblich,SPD,GRUENE,[],Sehr geehrte Frau Präsidentin! Sehr geehrte Frau Ministerin Paus!,Social,"unclassifiable, pause -> social",False,Befragung der Bundesregierung,,,True,Government,Government,Government,„Den Karnickeln in den Parlamenten den verdienten Nackenschlag versetzen“!,confrontational_others_afd,True,False,False,Frank Bsirske,männlich,True,False,Zuruf,Ulrike Bahr,SPD,,"['Den', 'Karnickeln', 'in', 'den', 'Parlamenten', 'den', 'verdienten', 'Nackenschlag', 'versetzen']",0,9,[],unlabeled,0.7857504487037659,0.0,,,,3935.0,False,True,0.39520127
20_0142.xml,20,01.12.2023,4,11,Marcel Emmerich,,männlich,GRUENE,SPD,"['Das ist also ganz, ganz dünnes Eis, auf dem sich die CSU in Bayern bewegt. Das ist verantwortungslos, auch gegenüber den Sicherheitsbehörden.', 'Auch sonst ist Palantir aus gutem Grund hoch umstritten. Die Software gefährdet Grundrechte; das haben Sie mal eben so beiseitegewischt. Das erfährt man, wenn man sich die Urteile des Bundesverfassungsgerichtes anschaut. Man darf sich nicht immer nur selektiv Bundesverfassungsgerichtsurteile raussuchen, sondern muss schon alle berücksichtigen.']",Der Nutzen wird auch von Sicherheitsbehörden infrage gestellt. Nicht umsonst hat Europol den Einsatz von Palantir beendet. Auch in Hessen – das kann ich den Kolleginnen und Kollegen von der SPD jetzt leider nicht ersparen –,Law,,False,Handlungsfähigkeit der Strafverfolgungsbehörden sichern – Entscheidung des Bundesministeriums des Innern und für Heimat bezüglich der polizeilichen Analyse-Software Bundes-VeRA revidieren,26 Beratung des Antrags der Fraktion der CDU/CSU,"ZP 12 Beratung des Antrags der Abgeordneten Dr. Christian Wirth, Dr. Gottfried Curio, Martin Hess, weiterer Abgeordneter und der Fraktion der AfD. Polizeiliche Analyse-Software Bundes-VeRA unverzüglich einführen – Bewährte Software zur Bekämpfung von Clankriminalität nutzen",False,Law,Law,Law,Bis jetzt war Ihre Rede gut!,confrontational,True,False,False,Sebastian Hartmann,männlich,True,False,Zuruf,Marcel Emmerich,GRUENE,,"['Bis', 'jetzt', 'war', 'Ihre', 'Rede', 'gut']",0,6,[],unlabeled,0.0407159067690372,0.0,,,,3108.0,False,False,0.044883735
20_0058.xml,20,30.09.2022,2,2,Bettina Hagedorn,,weiblich,SPD,SPD,"['Frau Präsidentin! Liebe Kolleginnen! Liebe Kollegen! Liebe Zuschauerinnen und Zuschauer! Wenn man es freundlich formulieren will, muss man sagen: Der heutige Antrag der Union ist wirklich aus der Zeit gefallen. Wir haben gerade eben über 200 Milliarden Euro gesprochen, die Deutschland in die Hand nehmen will, und zwar zusätzlich zu den fast 100 Milliarden Euro, die wir schon in die Hand genommen haben, um der Krise, vor der wir stehen – das ist ja nicht nur eine nationale, das ist nicht nur eine europäische, sondern auch eine weltweite Krise –, etwas entgegenzusetzen.']","Wir haben uns in der Vergangenheit, noch in der Großen Koalition, auf Solidarität in Europa verpflichtet und die Weichen dafür gestellt. Diese Solidarität muss genau jetzt und in Zukunft greifen. Darum will ich Ihnen sagen: Der Vorschlag, die Ausnahmeregeln bis 2024 beizubehalten, kommt ja von der EU‑Kommission; wenn mich nicht alles täuscht, heißt die EU‑Kommissionspräsidentin von der Leyen.",Macroeconomics,,False,Stabilitätsunion statt Schuldenunion – Stabilitäts- und Wachstumspakt festigen – Fiskalpolitische Disziplin in Europa sichern,Beratung des Antrags der Fraktion der CDU/CSU,,False,Macroeconomics,Macroeconomics,Macroeconomics,Ja!,cooperative,True,False,False,Johannes Schraps,männlich,True,False,Zuruf,Bettina Hagedorn,SPD,,['Ja'],0,1,[],unlabeled,0.1813998818397522,0.0,,,,820.0,False,True,0.45945644
20_0069.xml,20,23.11.2022,17,8,Marja-Liisa Völlers,,weiblich,SPD,SPD,"['Liebe Kolleginnen und Kollegen, falls Sie irgendwie nicht richtig zugehört haben sollten: Der Kanzler hat heute in der Debatte noch mal deutlich gemacht, dass er zu der Erreichung des 2‑Prozent-Ziels steht. Das steht auch im Gesetz für das Sondervermögen. Wir arbeiten daran, und ich bin sehr, sehr zuversichtlich, dass wir das gemeinsam mit dem Haushalt, aber insbesondere auch mit den 100 Milliarden Euro Sondervermögen über den von uns gewählten Zeitraum erreichen werden.', 'Liebe Kolleginnen und Kollegen, der Einzelplan 14 für 2023, den wir hier debattieren, umfasst Ausgaben in Höhe von 50,1 Milliarden Euro. Zusätzlich müssen wir das betrachten, was wir aus dem Sondervermögen im nächsten Jahr auszugeben planen. Das sind noch einmal 8,4 Milliarden Euro im Mittelabfluss. Ich glaube, das ist ein guter erster Schritt in die richtige Richtung zu unserem Ziel, diese 2 Prozent auch miteinander zu erreichen.']","Wir haben heute schon viel über das Thema Munition gesprochen. Ich will das gar nicht vertiefen, weil irgendwann auch alles gesagt ist. Ich möchte noch auf einen Punkt hinweisen. Herr Kollege Leiser hat Sie ins Jahr 2011 mitgenommen. Ich nehme Sie mit ins Jahr 2015, also ein Jahr nach der Annexion der Krim. Da waren es dann 256 Millionen Euro für Munition im Haushalt. Dieses Jahr sind wir bei 1,1 Milliarden Euro. Das heißt, das ist eine substanzielle Steigerung in diesem Feld. Ich weiß, dass viele Kolleginnen und Kollegen, insbesondere der Kollege Andreas Schwarz, auch in der GroKo sehr dafür gestritten haben, diesen Titelansatz zu erhöhen. Da passt das dann mit der Erzählung irgendwie nicht, die böse Sozialdemokratie habe das verhindert.",Defense,,False,Ich rufe Tagesordnungspunkt I.11 auf:,hier: Einzelplan 14 Bundesministerium der Verteidigung,,False,Defense,Defense,Defense,"Habt ihr euch immer gewehrt, und jetzt wollt ihr mehr kaufen! Widerstand aus Bayern!",confrontational_others_cdu,True,False,False,Andreas Schwarz,männlich,True,False,Zuruf,,CDU/CSU,,"['Habt', 'ihr', 'euch', 'immer', 'gewehrt', 'und', 'jetzt', 'wollt', 'ihr', 'mehr', 'kaufen', 'Widerstand', 'aus', 'Bayern']",0,14,"[('Beifall', 'SPD', None), ('Beifall', 'GRUENE', None), ('Beifall', 'FDP', None)]",unlabeled,0.1411401778459549,0.0,,,,1092.0,False,False,0.020177975
