Filename,Period,Date,Speech #,Paragraph #,Speaker,Role,Gender,Party,Interjector Party,Previous Paragraphs,Paragraph,blind_topic label,notes,Agenda Item,Context,Supplementary Context,manual_annotation,Interjection Text,Topic Label,prediction_phaseIII,prediction,flagged,Interjection Label,Interjection,Intervention,Quote,Interjector,Interjector Gender,Verbal interjection,Nonverbal interjection,Interjection type,Directed at (Person),Directed at (Party),Paragraph tokens,Interjection tokens,paragraph_token_count,interjection_token_count,Previous Interjections,partition,entropy,correct,merged_true,merged_pred,merged_correct,Unnamed: 0,prediction_changed,flagged_phaseIII,entropy_phaseIII
20_0173.xml,20,07.06.2024,7,10,Melanie Wegling,,weiblich,SPD,SPD,"['Und was findet sich im Unionsantrag dazu? Nichts.', 'Dritter Punkt: die Betreuung von Kindern und pflegebedürftigen Angehörigen. Was will die Union? Stärkere steuerliche Berücksichtigung von Betreuungskosten. Das ist doch aber, ehrlich gesagt, Augenwischerei. Das hilft doch wieder nur denjenigen, die das entsprechend hohe Einkommen haben, von dem man dann auch diese Steuern abziehen kann.']",Und wo kommt überhaupt das Betreuungspersonal dafür her? Dazu habe ich keine Antwort gelesen.,,"social, education, labor?",Familien steuerlich stärken – Von der Kinderbetreuung bis zur Seniorenpflege,Beratung des Antrags der Fraktion der CDU/CSU,,False,"Das müssten Sie als Steuerberater doch wissen, Herr Brehm!",Social,Social,Social,False,confrontational_others_cdu,True,False,False,Johannes Schraps,männlich,True,False,Zuruf,Melanie Wegling,SPD,,"['Das', 'müssten', 'Sie', 'als', 'Steuerberater', 'doch', 'wissen', 'Herr', 'Brehm']",0,9,[],unlabeled,0.0455604866147041,0.0,,,,4076.0,False,False,0.042008933
20_0175.xml,20,13.06.2024,2,9,Isabel Cademartori Dujisin,,weiblich,SPD,GRUENE,"['es nicht mal schafft, die Technologie zu beherrschen, um eine simple Umfrage ins Netz zu stellen!', 'Aber nicht nur die Technologie bei einer Umfrage stellt eine große Herausforderung dar, sondern auch, die richtige Fragestellung zu formulieren, und so war die Fragestellung an sich schon irreführend. Denn es gibt kein Verbot des Verbrenners ab 2035.']","Es gibt Flottengrenzwerte, die vorschreiben – Stand jetzt –, dass ab 2035 nur noch Autos neu zugelassen werden dürfen, die null CO2 emittieren.",Environment,,Technologieoffener Klimaschutz im Straßenverkehr – Kein Verbot des klimaneutralen Verbrennungsmotors,Beratung des Antrags der Fraktion der CDU/CSU,,False,"Herr Ploß, zuhören! Ganz wichtig!",Environment,Environment,Environment,False,confrontational_others_cdu,True,False,False,Stefan Gelbhaar,männlich,True,False,Zuruf,Christoph Ploß,CDU/CSU,,"['Herr', 'Ploß', 'zuhören', 'Ganz', 'wichtig']",0,5,[],unlabeled,0.1324658393859863,0.0,,,,4152.0,False,False,0.14225766
20_0058.xml,20,30.09.2022,5,7,Carl-Julius Cronenberg,,männlich,FDP,GRUENE,"['Die baldige CETA-Ratifizierung ist ein starkes Signal für die deutsche Wirtschaft. Die Zölle sind schon weg, die Potenziale aber bei Weitem noch nicht ausgeschöpft. Investoren auf beiden Seiten des Atlantiks stehen seit Jahren in den Startlöchern und warten auf Rechts- und Planungssicherheit, übrigens nicht nur Konzerne, sondern auch der deutsche Mittelstand. Seit der vorläufigen Anwendung von CETA hat sich der Marktzugang positiv entwickelt. Ohne Zölle und Doppelzertifizierungen stieg das deutsch-kanadische Handelsvolumen allein im letzten Jahr um 9 Prozent. Ich sage: Da geht noch mehr. Ich wünsche mir, dass wir in weniger als zehn Jahren mehr aus Kanada importieren als aus Russland. Da müssen wir hin.', 'Sie wissen: Was die CETA-Ratifizierung anbetrifft, hatten die Koalitionspartner unterschiedliche Ausgangspositionen.']","Für uns Liberale hätte es keiner zusätzlichen Klarstellung bedurft. Für die Grünen war die Zustimmung zur Ratifizierung ein weiter Weg. Wir Liberale sehen die Chancen von umfassenden Handelsabkommen. Wir sind überzeugt, dass sie bessere Standards bringen. CETA ist ein Beleg dafür: Kanada hat zwei weitere ILO-Übereinkommen angenommen. Andere sehen das Risiko, dass über die missbräuchliche Anwendung von Investitionsschutzstandards Standards geschliffen werden oder Staaten in ihrer Klimapolitik eingeschränkt werden können.",Foreign,,Europas Wettbewerbsfähigkeit erhalten – Die wirtschafts- und handelspolitischen Beziehungen im atlantischen Raum stärken,Beratung des Berichts des Wirtschaftsausschusses (9. Ausschuss) gemäß § 62 Absatz 2 der Geschäftsordnung. – zu dem von der Fraktion der CDU/CSU eingebrachten Entwurfs eines Gesetzes zum umfassenden Wirtschafts- und Handelsabkommen (CETA) vom 30. Oktober 2016 zwischen Kanada einerseits und der Europäischen Union und ihren Mitgliedstaaten andererseits. – zu dem Antrag der Fraktion der CDU/CSU,,False,Sehr schön wiedergegeben!,Foreign,Foreign,Foreign,False,cooperative,True,False,False,Filiz Polat,weiblich,True,False,Zuruf,Carl-Julius Cronenberg,FDP,,"['Sehr', 'schön', 'wiedergegeben']",0,3,[],unlabeled,0.1499113589525222,0.0,,,,841.0,False,False,0.20840822
20_0170.xml,20,17.05.2024,5,6,Reinhard Houben,,männlich,FDP,SPD,"['– Ich will es Ihnen gerne erklären. – Lieber Herr Spahn, wir haben am Anfang der Legislaturperiode angeregt, einen Unterausschuss zum Thema Handel einzuführen.', 'Da bin ich damals nach Rücksprache mit den Obleuten von SPD und Grünen zum Kollegen Durz gegangen und habe gesagt: Lieber Kollege Durz, ist es nicht im gemeinsamen Interesse, einen Unterausschuss Handel einzuführen? Daraufhin hat der Kollege Durz gesagt: Ja, ich hole mal Feedback aus meiner Fraktion. – Das ist ja vollkommen in Ordnung. Und er kam dann nach zwei Wochen wieder zurück zu mir und sagte: Tut mir leid, Herr Houben, das wollen wir nicht.']",Denn Handelsthemen sind so wichtig; die müssen wir zwingend im Wirtschaftsausschuss debattieren. Deswegen wollen wir dazu als CDU/CSU-Fraktion keinen Unterausschuss gründen.,,foreign or government,Einsetzung einer Kommission zur Überprüfung der sicherheitsrelevanten Wirtschaftsbeziehungen zwischen Deutschland und China,Beratung der Beschlussempfehlung und des Berichts des Wirtschaftsausschusses (9. Ausschuss) zu dem Antrag der Fraktion der CDU/CSU,,False,So ist das!,Foreign,Foreign,Foreign,False,cooperative,True,False,False,Markus Töns,männlich,True,False,Zuruf,Reinhard Houben,FDP,,"['So', 'ist', 'das']",0,3,"[('Beifall', 'FDP', None), ('Beifall', 'SPD', None), ('Beifall', 'GRUENE', None)]",unlabeled,0.06677708029747,0.0,,,,4007.0,False,False,0.10759528
20_0147.xml,20,18.01.2024,5,13,Manuel Höferlin,,männlich,FDP,GRUENE,"['Eigentlich könnte ich meine Rede hiermit beenden; denn ich finde, dass die CDU Niedersachsen 2014 in weiser Vorausschau alles in einem sehr kurzen Beitrag richtig zusammengefasst hat. Ich will meine Rede trotzdem noch in gekürzter Version halten;', 'denn es gibt einige wichtige Punkte. Spaß beiseite!']","Wir haben sehr intensiv darüber gesprochen, was wir machen können und worin der Unterschied zwischen einem Polizeibeauftragten bzw. einer Polizeibeauftragten und anderen Institutionen besteht. Es geht um einen Beauftragten für die Polizeien des Bundes, also die Bundespolizei, das BKA und die Polizei hier im Deutschen Bundestag.",Law,,,"Zweite und dritte Beratung des von den Fraktionen SPD, BÜNDNIS 90/DIE GRÜNEN und FDP eingebrachten Entwurfs eines Gesetzes über die Polizeibeauftragte oder den Polizeibeauftragten des Bundes beim Deutschen Bundestag (Polizeibeauftragtengesetz – PolBeauftrG). Beschlussempfehlung und Bericht des Ausschusses für Inneres und Heimat (4. Ausschuss)",,False,"Das kannst du denen noch fünfmal erklären, das werden sie nicht verstehen!",Law,Law,Law,False,"cooperative, confrontational_others_cdu",True,False,False,Irene Mihalic,weiblich,True,False,Zuruf,Manuel Höferlin,FDP,,"['Das', 'kannst', 'du', 'denen', 'noch', 'fünfmal', 'erklären', 'das', 'werden', 'sie', 'nicht', 'verstehen']",0,12,[],unlabeled,0.0521779991686344,0.0,,,,3282.0,False,False,0.09797796
20_0193.xml,20,16.10.2024,10,10,Marcus Faber,,männlich,FDP,GRUENE,"['Dass hier Gerichtsverfahren angeführt werden, weil ein angebliches Bekenntnis Israels zum humanitären Völkerrecht fehlt, das finde ich persönlich absurd. Israel ist ein demokratischer Rechtsstaat, so wie Deutschland ein demokratischer Rechtsstaat ist. Israel ist ein enger Bündnispartner von uns, und Israel hält sich genauso an das humanitäre Völkerrecht, wie wir das tun würden.', 'Es tut insbesondere uns als Deutschen nicht gut, Israel das Gegenteil vorzuwerfen und schriftlich andere Konzessionen zu verlangen. Israel ist die stärkste Demokratie in der Region']","– wir können über die Türkei gerne noch sprechen –, und wir sollten darauf beharren, dass Genehmigungen jetzt wieder ausgestellt werden. Ich bin sehr froh, dass das seit einer Woche wieder der Fall ist. Das ist sehr gut. Auch das kann man mal hervorheben. Seit einer Woche hat sich etwas bewegt.",International,,Aktuelle Stunde. Haltung der Bundesregierung zur Unterstützung des Selbstverteidigungsrechts Israels,auf Verlangen der Fraktion der CDU/CSU,,False,Sind Sie eigentlich alle irgendwie betrunken?,International,International,International,True,confrontational,True,False,False,Renate Künast,weiblich,True,False,Zuruf,Marcus Faber,FDP,,"['Sind', 'Sie', 'eigentlich', 'alle', 'irgendwie', 'betrunken']",0,6,[],unlabeled,0.3955186903476715,0.0,,,,4698.0,False,True,0.47495368
20_0207.xml,20,19.12.2024,1,1,Christian Dürr,,männlich,FDP,SPD,[],"Herzlichen Dank. – Herr Präsident! Verehrte Kolleginnen und Kollegen! Ich kann ja fast an die Debatte von eben anknüpfen, Kollege Güntzler. Aus alter niedersächsischer Verbundenheit: Ja, das ist genau der Punkt. Der Solidaritätszuschlag hat sich nicht nur historisch und politisch, sondern auch wirtschaftlich überlebt. Er muss weg. Es war ein politisches Versprechen der 90er-Jahre, dass diese Abgabe gestrichen wird, sobald sie ihren Zweck erfüllt hat.",Macroeconomics,,,"Erste Beratung des von den Abgeordneten Christian Dürr, Christian Lindner, Christoph Meyer, weiteren Abgeordneten und der Fraktion der FDP eingebrachten Entwurfs eines Gesetzes zur vollständigen Befreiung der Wirtschaft und der Bürgerinnen und Bürger vom Solidaritätszuschlag (Solidaritätszuschlagbefreiungsgesetz – SolZBFreiG)",,False,Haben wir doch auch!,Macroeconomics,Macroeconomics,Macroeconomics,False,confrontational,True,False,False,Tim Klüssendorf,männlich,True,False,Zuruf,Christian Dürr,FDP,,"['Haben', 'wir', 'doch', 'auch']",0,4,[],unlabeled,0.234080284833908,0.0,,,,5253.0,False,False,0.3287215
20_0172.xml,20,06.06.2024,2,13,Jessica Rosenthal,,weiblich,SPD,FDP,"['Dann stelle ich die Frage: Was tun Sie ganz konkret für Berufsschulen? Was schlagen Sie vor? Wir haben mit dem Startchancen-Programm jetzt endlich festgeschrieben, gemeinsam mit den Ländern 2 Milliarden Euro jedes Jahr zu investieren. Wir bringen den Digitalpakt voran.', 'Mit Blick auf das StudiTicket, das wir jetzt endlich beschlossen haben, sagen wir als SPD ganz klar: Es braucht noch ein Azubiticket an seiner Seite.']","Das meiste von dem, was Sie in Ihrem Antrag fordern, ist Ländersache. Dann möchte ich gerne mit Ihnen mal auf ein Land gucken, das von der CDU regiert wird, nämlich auf Nordrhein-Westfalen, mein Heimatland.",Education,,Berufsorientierung strukturieren – Berufliche Bildung reformieren – Zukunft sichern,Beratung des Antrags der Fraktion der CDU/CSU,,False,O Gott! O Gott!,Education,Education,Education,False,"cooperative, confrontational_others_cdu",True,False,False,Friedhelm Boginski,männlich,True,False,Zuruf,Jessica Rosenthal,SPD,,"['Gott', 'Gott']",0,2,[],unlabeled,0.0891308784484863,0.0,,,,4042.0,False,False,0.052998707
20_0066.xml,20,10.11.2022,9,6,Stefan Schmidt,,männlich,GRUENE,FDP,"['Trotzdem müssen wir uns der Frage stellen: Wer soll das alles bezahlen? Ich finde, da muss auch die Frage erlaubt sein – und ich blicke Richtung FDP; Herr Brehm muss auch ein bisschen aufpassen –: Warum nicht diejenigen, denen es nicht wehtut? Diese Frage muss erlaubt sein. Die Forderung, Multimillionäre und Milliardäre stärker zur Finanzierung der Krisenkosten heranzuziehen, hat ihre Berechtigung.', 'Starke Schultern sollten mehr Lasten tragen als schwache, gerade in der größten Krise nach dem Zweiten Weltkrieg. Davon waren und davon sind wir Grüne überzeugt.']","Es geht jetzt darum, die Krise solidarisch zu bewältigen. Auch die Wirtschaftsweisen haben erst gestern in ihrem aktuellen Jahresgutachten Empfehlungen formuliert. Sie haben einen zeitlich befristet höheren Spitzensteuersatz, einen Energie-Soli als Instrumente benannt. Ideen gibt es viele, wie wir diese Krisenkosten gerecht und solidarisch finanzieren können. Was aber das geeignetste Instrument ist, müssen und werden wir in der Koalition noch ausführlicher diskutieren.",Macroeconomics,,Einmalige Vermögensabgabe für Multimillionäre und Multimillionärinnen sowie Milliardäre und Milliardärinnen,"Beratung des Antrags der Abgeordneten Christian Görke, Dr. Gesine Lötzsch, Klaus Ernst, weiterer Abgeordneter und der Fraktion DIE LINKE",,False,Nein! Müssen wir nicht! Keine Sorge!,Macroeconomics,Macroeconomics,Macroeconomics,False,confrontational,True,False,False,Maximilian Mordhorst,männlich,True,False,Zuruf,Stefan Schmidt,GRUENE,,"['Nein', 'Müssen', 'wir', 'nicht', 'Keine', 'Sorge']",0,6,[],unlabeled,0.0704146325588226,0.0,,,,1020.0,False,False,0.14504634
20_0085.xml,20,09.02.2023,6,14,Michael Kruse,,männlich,FDP,FDP,"['Aus der Not des letzten Jahres und der Notstandsgesetzgebung, die wir hier vielfach gemacht haben, wollen wir jetzt wieder in die Gestaltung kommen; denn das hat im letzten Jahr nicht so viel Raum eingenommen, wie wir uns das alle miteinander wünschen.', 'Wenn Sie beklagen, es würden keine Gesetzentwürfe vorliegen, dann kann das, glaube ich, auch dem Zuschauer hier oben auf den Tribünen oder vielleicht im Livestream eigentlich nur dann als plausibles Argument vorkommen, wenn er sich nicht auch die Tagesordnung des morgigen Tages angeguckt hat. Morgen wird doch die Digitalisierung der Energiewende beraten. Wie können Sie sich denn hierinstellen und sagen, wir legen nicht genug Gesetzentwürfe vor? Ich habe manchmal das Gefühl, Sie halten immer nur Reden, wenn es hier was zu erzählen gibt, und Sie sind nicht dabei, wenn Gesetzentwürfe beraten werden.']","Wir sorgen jetzt dafür, dass die Digitalisierung, die im Netzausbau dieses Landes schon seit zehn Jahren hätte stattfinden müssen, jetzt in Gang kommt und beschleunigt wird,",Energy,,Deutschlands Energieversorgung sichern und jetzt für den Winter 2023/2024 vorbereiten,Beratung des Antrags der Fraktion der CDU/CSU,,True,Exakt!,Energy,Energy,Technology,False,cooperative,True,False,False,Alexander Graf Lambsdorff,männlich,True,False,Zuruf,Michael Kruse,FDP,,['Exakt'],0,1,[],unlabeled,0.2212287187576294,0.0,,,,1531.0,True,True,0.80303323
20_0193.xml,20,16.10.2024,7,6,Frauke Heiligenstadt,,weiblich,SPD,SPD,"['Zweiter Hinweis für die fehlende Seriosität: Die AfD schlägt die vollständige Streichung sämtlicher Steuersubventionen vor. Zu diesen Steuersubventionen gehören zum Beispiel der Agrardiesel, die Pendlerpauschale und die massive Stromsteuersenkung für alle Unternehmen des produzierenden Gewerbes, die wir Ende 2023 auf den Weg gebracht haben.', 'Allein die Streichung der Pendlerpauschale würde die Arbeitnehmerinnen und Arbeitnehmer in unserem Land mit 7 Milliarden Euro belasten.']","Meine sehr verehrten Damen und Herren, das ist die AfD: Sie berechnet erst mal selbst natürlich nicht die Auswirkungen des Konzepts, um dann zu verschleiern, dass die Konzepte der breiten Masse des Landes schaden würden.",Macroeconomics,,"Programm für Deutschland – Ein neuer Weg für die Ertragsteuern – Grundlegende Steuerreform zur Entlastung von Familien, Mittelstand und Unternehmen","Beratung des Antrags der Abgeordneten Jörn König, Kay Gottschalk, Klaus Stöber, weiterer Abgeordneter und der Fraktion der AfD",,False,Genau!,Macroeconomics,Macroeconomics,Macroeconomics,False,cooperative,True,False,False,Michael Schrodi,männlich,True,False,Zuruf,Frauke Heiligenstadt,SPD,,['Genau'],0,1,"[('Lachen', 'AfD', None)]",unlabeled,0.3161933124065399,0.0,,,,4723.0,False,False,0.3403744
20_0198.xml,20,08.11.2024,2,24,Dirk Wiese,,männlich,SPD,SPD,"['Sie wollen, insbesondere auch bei mir im Sauerland, dass die energieintensive Industrie eine Entlastung bekommt. Sie wollen, dass das Kindergeld steigt. Sie wollen, dass ihre Renten, die sie sich hart erarbeitet haben, weiterhin sicher sind.', 'Sie wollen nicht, dass die Pflegeversicherung insolvent wird. Und sie wollen insbesondere, dass unsere Demokratie gegen ihre Feinde wetterfest gemacht wird.']","Das ist, was die Bürgerinnen und Bürger jetzt erwarten, und das duldet keinen Aufschub.",,sehr vage,Aktuelle Stunde. Der politischen Handlungsunfähigkeit entgegentreten – Den Weg für Neuwahlen freimachen und die Vertrauensfrage umgehend stellen,auf Verlangen der Fraktion der AfD,,False,Genau! Sehr gut!,Social,Social,Social,True,cooperative,True,False,False,Johannes Fechner,männlich,True,False,Zuruf,Dirk Wiese,SPD,,"['Genau', 'Sehr', 'gut']",0,3,"[('Beifall', 'SPD', None), ('Beifall', 'GRUENE', None)]",unlabeled,0.3988531827926636,0.0,,,,4822.0,False,True,0.39849353
20_0067.xml,20,11.11.2022,5,9,Carina Konrad,,weiblich,FDP,GRUENE,"['und auch deshalb treffen wir heute diese Entscheidung.', 'Wir haben auch andere Entscheidungen getroffen – auch das wurde schon erwähnt –, und wir werden auch noch andere Entscheidungen treffen müssen. Denn wir sehen gerade in einer Zeit, in der die Wirtschaft nicht mehr so stark wächst wie in der Vergangenheit, dass die Illusion von Degrowth sich nicht bestätigt. Sie bestätigt sich einfach nicht. Wenn die Wirtschaft nicht mehr wächst, hat das nur Nachteile für alle.']","Wir haben uns wahnsinnig viel vorgenommen als Ampel. Wir wollen die Zukunft dieses Landes modernisieren und gestalten, und dann muss man auch bereit sein, Entscheidungen zu treffen, damit das möglich ist und die wirtschaftliche Grundlage in unserem Land erhalten bleibt. Deshalb müssen wir uns heute schon Gedanken darüber machen, wie wir über den nächsten, den übernächsten und den Winter in zehn Jahren kommen. Darum muss es jetzt gehen.",Energy,,"Horizont erweitern – Kernenergie für umweltfreundliche, sichere und kostengünstige Energieversorgung. Energieversorgung sichern und wirtschaftliches Potenzial nutzen – Forschung an der friedlichen Nutzung der Kernenergie wieder aufnehmen und umfassend fördern","a) Zweite und dritte Beratung des von der Bundesregierung eingebrachten Entwurfs eines Neunzehnten Gesetzes zur Änderung des Atomgesetzes (19. AtGÄndG). Beschlussempfehlung und Bericht des Ausschusses für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz (16. Ausschuss). b) Zweite und dritte Beratung des von der Fraktion der CDU/CSU eingebrachten Entwurfs eines Neunzehnten Gesetzes zur Änderung des Atomgesetzes (19. AtGÄndG). Beschlussempfehlung und Bericht des Ausschusses für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz (16. Ausschuss). c) Beratung der Beschlussempfehlung und des Berichts des Ausschusses für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz (16. Ausschuss) zu dem Antrag der Abgeordneten Dr. Rainer Kraft, Karsten Hilse, Marc Bernhard, weiterer Abgeordneter und der Fraktion der AfD. d) Beratung der Beschlussempfehlung und des Berichts des Ausschusses für Bildung, Forschung und Technikfolgenabschätzung (18. Ausschuss) zu dem Antrag der Abgeordneten Dr. Michael Kaufmann, Nicole Höchst, Dr. Götz Frömming, weiterer Abgeordneter und der Fraktion der AfD",,False,Aber ohne Placebos!,Energy,Energy,Energy,False,confrontational,True,False,False,Bernhard Herrmann,männlich,True,False,Zuruf,Carina Konrad,FDP,,"['Aber', 'ohne', 'Placebos']",0,3,"[('Beifall', 'FDP', None)]",unlabeled,0.0149361323565244,0.0,,,,1045.0,False,False,0.019756455
20_0060.xml,20,13.10.2022,12,10,Frank Müller-Rosentritt,,männlich,FDP,SPD,"['Ich unterstelle, dass das, was wir inzwischen von Ihnen erfahren haben, vollständig ist und dass wir nicht auf weitere Dinge stoßen, die Ihnen bekannt waren, die aber bisher nicht genannt worden sind.', 'Das ist, glaube ich, auch eine Frage des Respekts vor parlamentarischen Institutionen.']","Eine Aufarbeitung dieser Cum-ex-Geschäfte der Warburg Bank, der Beteiligung oder eben Nichtbeteiligung des damaligen Hamburger Bürgermeisters Scholz fand statt, findet statt und wird auch so lange stattfinden, wie sich Anschuldigungen und Beweise ergeben sollten. Aber die Unschuldsvermutung gilt eben auch für einen ehemaligen Ersten Bürgermeister Hamburgs. Aber legen Sie dies bitte nicht als „in dubio pro reo“ aus. Denn auch wenn viele Zweifel an dieser Sache hegen: Es gibt eben aktuell keinen Angeklagten Olaf Scholz.",,law oder government,"Aktuelle Stunde. Warburg-Steuerskandal: Offene Fragen im Buch „Die Akte Scholz: Der Kanzler, das Geld und die Macht“",auf Verlangen der Fraktion der CDU/CSU,,False,So ist es!,Law,Law,Law,False,cooperative,True,False,False,Jens Zimmermann,männlich,True,False,Zuruf,Frank Müller-Rosentritt,FDP,,"['So', 'ist', 'es']",0,3,[],unlabeled,0.1405543982982635,0.0,,,,882.0,False,True,0.53050774
20_0144.xml,20,14.12.2023,2,15,Daniel Baldy,,männlich,SPD,SPD,"['Sie haben dann in Punkt 10 gemerkt, dass Sie ein bisschen übers Ziel hinausgeschossen sind, und da räumen Sie dann plötzlich Ausnahmen ein. Zusätzlich zu den Ausnahmen, die Sie selbst schon in Ihrem Antrag einräumen, fordern Sie dann die Bundesregierung in Ihrem Antrag auf, zwischenstaatliche Verträge zu schließen, die weitere Ausnahmen enthalten. Am Ende ist Ihr Antrag so ein bisschen wie Ihre Brandmauer gegen rechts: Von Weitem sieht das erst mal wie eine unüberwindbare Hürde aus. Aber je näher man herankommt, desto mehr merkt man: Das sind Schlupflöcher, Ausnahmen, riesige Lücken. Aus eigener Betroffenheit kann ich sagen: So riesige Lücken wie Ihr Antrag und Ihre Brandmauer gegen rechts hat nicht mal die Abwehr des FC Bundestag, liebe Kolleginnen und Kollegen.', 'Die Forderung nach einem vom Ausland unabhängigeren, eigenständigen Islam in Deutschland ist etwas, was auch die SPD unterstützt und was Ministerin Faeser dankenswerterweise auch zum Schwerpunkt der Deutschen Islam Konferenz gemacht hat.']","Bereits seit 2016 gab es Gespräche, die Entsendung staatlich bediensteter Imame aus der Türkei nach Deutschland zu beenden. Und was lesen wir – Sie haben es eben zitiert – dann heute Morgen auf der Homepage des BMI? Dass genau das nämlich passiert:",Civil,,Politischen Islamismus wirksam bekämpfen – Ausländische Einflussnahme auf deutsche Muslime zurückdrängen,Beratung des Antrags der Fraktion der CDU/CSU,,False,Aha!,Civil,Civil,Civil,False,"cooperative, confrontational_others_cdu",True,False,False,Sebastian Hartmann,männlich,True,False,Zuruf,Daniel Baldy,SPD,,['Aha'],0,1,[],unlabeled,0.0516449809074401,0.0,,,,3185.0,False,False,0.039681632
20_0031.xml,20,28.04.2022,5,6,Pascal Kober,,männlich,FDP,SPD,"['Das wird dazu führen, dass alle, die arbeiten, auch wirklich bei Lohnerhöhungen mehr Geld in der Tasche haben können. Denn bisher ist es ja so, dass bei einer Erhöhung des Lohns die Minijobberinnen und Minijobber ihre Arbeitszeit reduzieren müssen, um nicht über die Grenze zu kommen. Das ist ungerecht, und hier schaffen wir mehr Gerechtigkeit.', 'So werden wir die Minijobgrenze künftig für eine Wochenarbeitszeit von zehn Stunden berechnen. Bei durchschnittlich 4 ⅓ Wochen pro Monat macht das bei der Erhöhung des Mindestlohns im ersten Schritt 520 Euro. Künftig wird dieser Betrag mit jeder Mindestlohnerhöhung ansteigen. Das ist ganz besonders wichtig für die 850 000 Minijobberinnen und Minijobber, die in einem Mindestlohnarbeitsverhältnis arbeiten.']","Ich weiß, Herr Bundesminister, ich weiß, liebe Koalitionspartner, das war nicht Ihr allererster Wunsch;",Labor,,Ausweitung der Minijobs konterkariert Erhöhung des gesetzlichen Mindestlohns,"a) Erste Beratung des von der Bundesregierung eingebrachten Entwurfs eines Gesetzes zur Erhöhung des Schutzes durch den gesetzlichen Mindestlohn und zu Änderungen im Bereich der geringfügigen Beschäftigung. b) Beratung des Antrags der Abgeordneten Susanne Ferschl, Gökay Akbulut, Matthias W. Birkwald, weiterer Abgeordneter und der Fraktion DIE LINKE",,False,Stimmt!,Labor,Labor,Labor,False,cooperative,True,False,False,Gabriele Katzmarek,weiblich,True,False,Zuruf,Pascal Kober,FDP,,['Stimmt'],0,1,[],unlabeled,0.097988449037075,0.0,,,,334.0,False,False,0.08514513
20_0088.xml,20,02.03.2023,11,8,Jamila Schäfer,,weiblich,GRUENE,SPD,"['Ihre Realitätsverweigerung hat gefährliche Auswirkungen.', 'Sie führt dazu, dass die Menschen noch mehr Angst haben, Angst, aus der nicht nur Sie Kapital schlagen, sondern auch die extreme Rechte da drüben.']","Und sie führt dazu, dass noch mehr Menschen offene Ohren entwickeln für eine brandgefährliche Täter-Opfer-Umkehr, von der Putin profitiert.",International,,Diplomatie statt Panzer – Für eine Verhandlungsinitiative zur Beendigung des Krieges der Russischen Föderation gegen die Ukraine,"Beratung des Antrags der Abgeordneten Amira Mohamed Ali, Dr. Dietmar Bartsch, Jan Korte, weiterer Abgeordneter und der Fraktion DIE LINKE",,False,Sehr richtig!,International,International,International,False,cooperative,True,False,False,Joe Weingarten,männlich,True,False,Zuruf,Jamila Schäfer,GRUENE,,"['Sehr', 'richtig']",0,2,[],unlabeled,0.2436562925577163,0.0,,,,1609.0,False,False,0.1843543
20_0207.xml,20,19.12.2024,1,11,Christian Dürr,,männlich,FDP,SPD,"['Das sieht man auch an den Äußerungen von Hubertus Heil; er ist ja auch SPD-Politiker. Er hat auf die Äußerung von Herrn Linnemann gesagt: „Wir haben im Moment große Herausforderungen konjunktureller Natur“. – Nein, meine Damen und Herren, Sie haben es immer noch nicht verstanden. Es ist doch nicht die Weltkonjunktur, die zurzeit das Problem für die deutsche Wirtschaft ist, sondern es sind die strukturellen Probleme, die wir in Deutschland haben. Deswegen müssen wir an den Strukturen etwas ändern, liebe Kolleginnen und Kollegen. Das muss das Ziel sein.', 'Ich will Ihnen was sagen, Herr Schrodi: Wir haben 49 Maßnahmen']","in der Koalition gemeinsam verabredet,",Macroeconomics,,,"Erste Beratung des von den Abgeordneten Christian Dürr, Christian Lindner, Christoph Meyer, weiteren Abgeordneten und der Fraktion der FDP eingebrachten Entwurfs eines Gesetzes zur vollständigen Befreiung der Wirtschaft und der Bürgerinnen und Bürger vom Solidaritätszuschlag (Solidaritätszuschlagbefreiungsgesetz – SolZBFreiG)",,False,Sie tragen sie nicht mehr!,Macroeconomics,Macroeconomics,Macroeconomics,True,confrontational,True,False,False,Michael Schrodi,männlich,True,False,Zuruf,Christian Dürr,FDP,,"['Sie', 'tragen', 'sie', 'nicht', 'mehr']",0,5,[],unlabeled,0.3590565323829651,0.0,,,,5260.0,False,True,0.44210768
