Filename,Period,Date,Speech #,Paragraph #,Speaker,Role,Gender,Party,Interjector Party,Previous Paragraphs,Paragraph,manual_annotation,blind_topic label,Interjection Text,notes,Agenda Item,Context,Supplementary Context,flagged,prediction,prediction_phaseIII,Interjection Label,Topic Label,Interjection,Intervention,Quote,Interjector,Interjector Gender,Verbal interjection,Nonverbal interjection,Interjection type,Directed at (Person),Directed at (Party),Paragraph tokens,Interjection tokens,paragraph_token_count,interjection_token_count,Previous Interjections,partition,entropy,correct,merged_true,merged_pred,merged_correct,Unnamed: 0,prediction_changed,flagged_phaseIII,entropy_phaseIII
20_0032.xml,20,29.04.2022,6,6,Marie-Agnes Strack-Zimmermann,,weiblich,FDP,FDP,"['dass Sie nicht mehr in die Kaserne reindürfen.', 'Vielleicht erklären Sie dem Hohen Hause,']","dass ein schneidiger Unteroffizier a. D. den Mut hat, hier so aufzutreten und im Namen der Bundeswehr zu sprechen, die nämlich dieses Land verteidigt. Sind Sie immer noch dabei, oder sind Sie nicht mehr dabei, Herr Unteroffizier Schneidig?",False,,Und warum! Und warum!,,Jahresbericht 2021 (63. Bericht),Beratung der Unterrichtung durch die Wehrbeauftragte,,False,Defense,Defense,"cooperative, confrontational_others_afd",Defense,True,False,False,Konstantin Kuhle,männlich,True,False,Zuruf,Marie-Agnes Strack-Zimmermann,FDP,,"['Und', 'warum', 'Und', 'warum']",0,4,"[('Beifall', 'FDP', None), ('Beifall', 'SPD', None), ('Beifall', 'CDU/CSU', None), ('Beifall', 'GRUENE', None)]",unlabeled,0.0913268327713012,0.0,,,,350.0,False,False,0.025800647
20_0017.xml,20,17.02.2022,15,9,Nina Scheer,,weiblich,SPD,GRUENE,"['Die Maßnahmen verdeutlichen aber auch, dass sie nur in akuten Ausnahmefällen und zur Abfederung geleistet werden können. Um Energiesicherheit zu gewährleisten, brauchen wir den beschleunigten und systemischen Umstieg auf erneuerbare Energien, und zwar schnell, verknüpft mit Speichern, darunter auch für Wasserstoff.', 'Dies ist ein sicherheits- wie friedenspolitischer Auftrag, übrigens auch für einen kontinental-europäischen Verbund.']","Dass die Bezahlbarkeit von Energie nur durch erneuerbare Energien zu garantieren ist, haben wir letztes Wochenende gesehen. Am Sonntag wurden 95 Prozent des Strombedarfs über erneuerbare Energien gedeckt, und das hat sich auch auf die Börsenstrompreise ausgewirkt. Wir waren billig wie selten bis nie. In Frankreich war dies übrigens aufgrund des Anteils von Atomstrom dort nicht der Fall.",False,Energy,Hört! Hört!,,"Russlands Politik mit der Geschlossenheit des Westens entgegentreten. Vertrauen schaffen, Sicherheit garantieren, Unabhängigkeit bewahren – Für einen Interessensausgleich in Europa. Keine Bundeswehrsoldaten nach Litauen – Deeskalation ist das Gebot der Stunde","7 a) Beratung des Antrags der Fraktion der CDU/CSU. b) Beratung des Antrags der Abgeordneten Dr. Alexander Gauland, Petr Bystron, Stefan Keuter, weiterer Abgeordneter und der Fraktion der AfD","ZP 2 Beratung des Antrags der Abgeordneten Zaklin Nastic, Ali Al-Dailami, Sevim Dağdelen, weiterer Abgeordneter und der Fraktion DIE LINKE",False,Energy,Energy,cooperative,Energy,True,False,False,Unknown,,True,False,Zuruf,Nina Scheer,SPD,,"['Hört', 'Hört']",0,2,[],unlabeled,0.0072269281372427,0.0,,,,95.0,False,False,0.009745196
20_0018.xml,20,18.02.2022,10,11,Ulrich Lechte,,männlich,FDP,GRUENE,"['Wir wollen die Zivilbevölkerung vor Ort genauso schützen und stabilisieren und ihr stabile Verhältnisse geben. Dass das bei zwei Putschen nicht gegeben ist, ist uns allen doch klar. Deswegen ist ja gerade im Moment die Ausbildungsmission ausgesetzt, was malische Sicherheitskräfte betrifft. Aber in dieser Mission ist etwas anderes eingebettet, was wir als Opposition in der vergangenen Legislaturperiode angestrengt haben und was der damalige Wehrbeauftragte Bartels gefordert hat: die Mission Gazelle im Niger. Was ist der derzeitige Ankerpunkt in der gesamten Sahelregion? Der Niger.', 'Was heißt das für uns? Wir müssen darüber nachdenken, wie wir mit diesen Kräften, die weiterhin demokratisch verfasst sind, unsere G‑5-Sahelstrategie in Zukunft fortführen können. Das ist uns allen doch offensichtlich klar. Zumindest den Außenpolitikern sollte es klar sein, und alle anderen müssen in Zukunft auch über diesen Punkt nachdenken. – Will keiner klatschen?']","Das ist in Ordnung. Aber ich glaube, ich habe recht. Selbst Jürgen Trittin nickt.",False,Defense,Das ist Konsens!,,Aktuelle Stunde. Bundeswehreinsätze in Mali beenden,auf Verlangen der Fraktion der AfD,,False,Defense,Defense,cooperative,Defense,True,False,False,Filiz Polat,weiblich,True,False,Zuruf,Ulrich Lechte,FDP,,"['Das', 'ist', 'Konsens']",0,3,"[('Beifall', 'FDP', None), ('Beifall', 'SPD', None)]",unlabeled,0.1789745986461639,0.0,,,,131.0,False,False,0.07742823
20_0204.xml,20,06.12.2024,7,4,Konrad Stockmeier,,männlich,FDP,GRUENE,"['der lautet, die letzte Novellierung des Gebäudeenergiegesetzes einfach nur zurückzunehmen. Damit es hier allen im Raum und an den Bildschirmen klar ist: Das würde bedeuten, Technologieoffenheit wieder einzuschränken. Also, fürs Protokoll: Sie wollen Ölheizungen wieder verbieten.', 'Wir von den Freien Demokraten haben in das bestehende Heizungsgesetz Technologieoffenheit reingebracht wie keine andere Fraktion in diesem Hause.']",Aber es ist in der Tat so: In der bestehenden Fassung dieses Gesetzes liegen dieser Technologieoffenheit viel zu viele Fesseln an.,False,Energy?,Welche?,"overlaps: ""technologieoffenheit"", energie, gebäudeenergiegesetz",Heizungsgesetz aufheben,"Beratung des Antrags der Abgeordneten Marc Bernhard, Roger Beckamp, Carolin Bachmann, weiterer Abgeordneter und der Fraktion der AfD",,False,Energy,Energy,confrontational,Energy,True,False,False,Bernhard Herrmann,männlich,True,False,Zuruf,Konrad Stockmeier,FDP,,['Welche'],0,1,[],unlabeled,0.0342759937047958,0.0,,,,5155.0,False,False,0.02791161
20_0166.xml,20,25.04.2024,5,1,Thorsten Lieb,,männlich,FDP,SPD,[],"Sehr geehrte Frau Präsidentin! Verehrte Kolleginnen und Kollegen! Die AfD-Fraktion möchte mit diesem Antrag über Integrationsverantwortung in der Europäischen Union reden. Aber dann lassen Sie uns doch genau dies gemeinsam tun. Es entbehrt ja nicht einer gewissen Ironie, dass ausgerechnet die AfD-Fraktion einen solchen Antrag stellt.",False,,Genau!,integration hier nicht im sinne von immigration lol erinnert mich an ampel,Euro-Währungsunion kritisch bewerten – Integrationsverantwortung wahrnehmen,"Beratung des Antrags der Abgeordneten Peter Boehringer, Albrecht Glaser, Norbert Kleinwächter, weiterer Abgeordneter und der Fraktion der AfD",,False,Immigration,Immigration,cooperative,Immigration,True,False,False,Johannes Schraps,männlich,True,False,Zuruf,Thorsten Lieb,FDP,,['Genau'],0,1,[],unlabeled,0.1292761415243148,0.0,,,,3864.0,False,False,0.29549617
20_0148.xml,20,19.01.2024,20,4,Jens Peick,,männlich,SPD,SPD,"['Erstens. Liebe Union, Sie haben sich komplett verrannt in dieser These,', 'dass Sie Menschen sozial abschrecken könnten, die vor Krieg, Verfolgung und Hunger fliehen. Vermutlich haben Sie sich in der Welt noch nicht richtig umgesehen, aber ich sage Ihnen eines – und darauf können wir stolz sein –: In Deutschland wird es immer besser sein als in all diesen Ländern, aus denen die Menschen zu uns kommen.']","Aber wenn Ihre Strategie jetzt ist, unseren Staat so weit abzuwickeln, bis er nicht mehr attraktiv ist – für niemanden –, dann machen wir da nicht mit. Unser Sozialstaat ist eine Errungenschaft, und die werden wir auch weiter gegen Sie verteidigen.",False,Social,Jawohl!,,Leistungen für Asylbewerber senken – Rechtliche Spielräume nutzen. Sozialstaat sichern – Bürgergeld für EU-Bürger und Drittstaatsangehörige begrenzen,"a) Beratung des Antrags der Fraktion der CDU/CSU. b) Beratung des Antrags der Abgeordneten Norbert Kleinwächter, René Springer, Jürgen Pohl, weiterer Abgeordneter und der Fraktion der AfD",,False,Social,Social,cooperative,Social,True,False,False,Unknown,,True,False,Zuruf,Jens Peick,SPD,,['Jawohl'],0,1,"[('Beifall', 'SPD', None), ('Beifall', 'GRUENE', None)]",unlabeled,0.1174045875668525,0.0,,,,3306.0,False,False,0.16740373
20_0042.xml,20,03.06.2022,9,7,Tanja Machalet,,weiblich,SPD,SPD,"['Welches Rentenniveau möchten Sie sichern? Welchen Beitragssatz möchten Sie sichern? Das haben Sie hier nicht gesagt, weil Sie sich davor scheuen.', 'Sie haben auch nichts zum Renteneintrittsalter gesagt. Dazu haben wir uns klar im Koalitionsvertrag festgelegt.']",Aber sehr gerne.,False,Social,Am Freitag ist es super um die Uhrzeit!,,Rentner beim Entlastungspaket nicht vergessen,VI – Zweite und dritte Beratung des von der Bundesregierung eingebrachten Entwurfs eines Gesetzes zur Rentenanpassung 2022 und zur Verbesserung von Leistungen für den Erwerbsminderungsrentenbestand (Rentenanpassungs- und Erwerbsminderungsrenten-Bestandsverbesserungsgesetz). Beschlussempfehlung und Bericht des Ausschusses für Arbeit und Soziales (11. Ausschuss). – Bericht des Haushaltsausschusses (8. Ausschuss) gemäß § 96 der Geschäftsordnung,"ZP 2 Beratung des Antrags der Abgeordneten Gerrit Huy, René Springer, Marc Bernhard, weiterer Abgeordneter und der Fraktion der AfD",False,Social,Social,ambiguous,Social,True,False,False,Katja Mast,weiblich,True,False,Zuruf,Tanja Machalet,SPD,,"['Am', 'Freitag', 'ist', 'es', 'super', 'um', 'die', 'Uhrzeit']",0,8,"[('Heiterkeit', 'SPD', None)]",unlabeled,0.0404210872948169,0.0,,,,532.0,False,False,0.031596974
20_0042.xml,20,03.06.2022,14,4,Dagmar Schmidt,,weiblich,SPD,SPD,"['Was wir also brauchen, um gut durch diese Krise zu kommen, sind als Allererstes ein starker gesellschaftlicher Zusammenhalt und eine soziale Stabilität, die Hoffnung für die Zukunft gibt. Was wir brauchen, ist mehr soziale Gerechtigkeit.', 'Liebe Freundinnen und Freunde von der Unionsfraktion, eine Gesellschaft, in der niemand zurückgelassen wird, wenn der Wind mal schärfer bläst, in der alle mitgenommen werden, schafft man nicht durch Appelle und nicht durch Sonntagsreden. Es erfordert politisches Handeln.']",– Das kommt noch.,False,Social?,Das kommt noch!,,Ich rufe den Tagesordnungspunkt I.19 auf:. Ausweitung der Minijobs konterkariert Erhöhung des gesetzlichen Mindestlohns. 12 Euro Mindestlohn sicherstellen – Kontrollen unterstützen und ausbauen,"hier: Einzelplan 11 Bundesministerium für Arbeit und Soziales. a) – Zweite und dritte Beratung des von der Bundesregierung eingebrachten Entwurfs eines Gesetzes zur Erhöhung des Schutzes durch den gesetzlichen Mindestlohn und zu Änderungen im Bereich der geringfügigen Beschäftigung. Beschlussempfehlung und Bericht des Ausschusses für Arbeit und Soziales (11. Ausschuss). – Bericht des Haushaltsausschusses (8. Ausschuss) gemäß § 96 der Geschäftsordnung. b) Beratung der Beschlussempfehlung und des Berichts des Ausschusses für Arbeit und Soziales (11. Ausschuss) zu dem Antrag der Abgeordneten Susanne Ferschl, Gökay Akbulut, Matthias W. Birkwald, weiterer Abgeordneter und der Fraktion DIE LINKE. c) Beratung des Antrags der Abgeordneten Susanne Ferschl, Victor Perli, Gökay Akbulut, weiterer Abgeordneter und der Fraktion DIE LINKE",,False,Labor,Labor,cooperative,Labor,True,False,False,Bernd Rützel,männlich,True,False,Zuruf,Dagmar Schmidt,SPD,,"['Das', 'kommt', 'noch']",0,3,[],unlabeled,0.1420515030622482,0.0,,,,512.0,False,False,0.108895205
20_0213.xml,20,13.03.2025,4,2,Irene Mihalic,,weiblich,GRUENE,SPD,"['Sehr geehrte Frau Präsidentin! Liebe Kolleginnen und Kollegen! Herr Frei, Frau Mast, Sie beide tun ja gerade so, als sei der Investitionsbedarf, um den es hier geht, ganz plötzlich am Tag nach der Bundestagswahl vom Himmel gefallen.']","Dabei haben wir Sie seit Monaten darauf aufmerksam gemacht und hier im Deutschen Bundestag, meine Damen und Herren, rauf- und runterdiskutiert, dass es einen massiven Investitionsbedarf in unsere Verteidigungsfähigkeit,",False,Defense,"Aber nicht nur ihr! Das habt ihr nicht erfunden, Irene!",,,,,False,Defense,Defense,confrontational,Defense,True,False,False,Saskia Esken,weiblich,True,False,Zuruf,Irene Mihalic,GRUENE,,"['Aber', 'nicht', 'nur', 'ihr', 'Das', 'habt', 'ihr', 'nicht', 'erfunden', 'Irene']",0,10,[],unlabeled,0.1422771662473678,0.0,,,,5754.0,False,False,0.021589171
20_0088.xml,20,02.03.2023,2,2,Bernd Rützel,,männlich,SPD,SPD,"['Sehr geehrte Frau Präsidentin! Sehr geehrte Damen und Herren! Liebe Kolleginnen und Kollegen! Ich wollte mir das eigentlich bis zum Schluss aufheben, aber nach dieser Rede zu Ihrem Antrag, die ich jetzt gehört habe: Wenn Ihnen das so wichtig ist, dann hätten Sie das letzte Mal bei der Erhöhung des Mindestlohns zustimmen müssen.']",Da haben Sie aber nicht zugestimmt; Sie haben sich enthalten.,False,Labor,Aha!,,Gesetzlicher Mindestlohn – Zulagen und Sonderzahlungen nicht anrechnen,"Beratung des Antrags der Abgeordneten Martin Reichardt, Jürgen Pohl, René Springer, weiterer Abgeordneter und der Fraktion der AfD",,False,Labor,Labor,"cooperative, confrontational_others_cdu",Labor,True,False,False,Unknown,,True,False,Zuruf,Bernd Rützel,SPD,,['Aha'],0,1,[],unlabeled,0.1933559626340866,0.0,,,,1639.0,False,False,0.13318591
20_0042.xml,20,03.06.2022,3,13,Markus Kurth,,männlich,GRUENE,GRUENE,"['Ich hoffe auch, dass die FDP sich dem nicht verschließt. Denn das betrifft Leute, die echt was geleistet haben; das ist eine besondere Gruppe. Mit der Wiedereinführung des Nachholfaktors setzen wir an dieser Stelle ja auch etwas um, was insbesondere ein dringendes politisches Anliegen der FDP war.', 'Es handelt sich nach den Berechnungen des DGB – so hatte es der DGB in der Anhörung vorgetragen – immerhin um eine – aus FDP-Sicht – Entlastung der Beitragszahler von 18 Milliarden Euro. Man könnte auch von Einnahmeverlusten der Rentenversicherung in Höhe von 18 Milliarden Euro sprechen; das wäre die andere Perspektive.']","Aber die schiere Zahl zeigt schon: Die Wiedereinführung des Nachholfaktors ist nicht nichts, so wie die Union und Herr Dr. Nacke, der jetzt den Plenarsaal leider Gottes bereits verlassen hat, behaupten",False,,"Nee, der ist schon wieder da!",,Rentner beim Entlastungspaket nicht vergessen,VI – Zweite und dritte Beratung des von der Bundesregierung eingebrachten Entwurfs eines Gesetzes zur Rentenanpassung 2022 und zur Verbesserung von Leistungen für den Erwerbsminderungsrentenbestand (Rentenanpassungs- und Erwerbsminderungsrenten-Bestandsverbesserungsgesetz). Beschlussempfehlung und Bericht des Ausschusses für Arbeit und Soziales (11. Ausschuss). – Bericht des Haushaltsausschusses (8. Ausschuss) gemäß § 96 der Geschäftsordnung,"ZP 2 Beratung des Antrags der Abgeordneten Gerrit Huy, René Springer, Marc Bernhard, weiterer Abgeordneter und der Fraktion der AfD",False,Social,Social,ambiguous,Social,True,False,False,Wolfgang Strengmann-Kuhn,männlich,True,False,Zuruf,Markus Kurth,GRUENE,,"['Nee', 'der', 'ist', 'schon', 'wieder', 'da']",0,6,[],unlabeled,0.0515684559941291,0.0,,,,528.0,False,False,0.051198985
20_0095.xml,20,31.03.2023,17,27,Ingo Schäfer,,männlich,SPD,FDP,"['Neben dem Kompetenzzentrum und der Resilienzstrategie haben Bund, Länder und Kommunen im vergangenen Jahr erstmalig und erfolgreich einen bundesweiten Warntag durchgeführt.', 'Das System der Handywarnung hat alles in allem gut funktioniert.']",– Wahnsinn!,False,,Können wir Frau Lindholz mal eine Tasse Pfefferminztee oder Baldriantropfen bringen?,,Deutschland braucht eine Nationale Sicherheitsstrategie,Beratung des Antrags der Fraktion der CDU/CSU,,True,Law,Law,confrontational_others_cdu,Law,True,False,False,Alexander Graf Lambsdorff,männlich,True,False,Zuruf,Ingo Schäfer,SPD,,"['Können', 'wir', 'Frau', 'Lindholz', 'mal', 'eine', 'Tasse', 'Pfefferminztee', 'oder', 'Baldriantropfen', 'bringen']",0,11,[],unlabeled,0.8038908243179321,0.0,,,,1809.0,False,True,0.71209884
20_0161.xml,20,22.03.2024,4,22,Lamya Kaddor,,weiblich,GRUENE,FDP,"['Außerdem verteidigen Sie hier aktiv rechtsextreme Äußerungen. Das sage nicht nur ich, sondern das belegt „Die Welt“ in ihrem jüngsten Artikel. Sie demonstrieren also mit Ihrem Agenda Setting wieder einmal – wie so oft – den Rechtsextremismus in Ihren eigenen Reihen; denn die über 100 Mitarbeiterinnen und Mitarbeiter sind Ihnen sicherlich dabei sehr behilflich.', 'Und als wäre das alles nicht verrückt und gefährlich genug, hat Frau von Storch sogar den Schulleiter wegen Nötigung und falscher Verdächtigung angezeigt.']","Genauso müssten Sie nun die Aktivisten der Identitären Bewegung, die vom Schuldach aus ein Banner gehisst haben, wegen Hausfriedensbruchs anzeigen. Das tun Sie aber nicht.",False,,Das kann sie gar nicht!,,Aktuelle Stunde. Meinungsfreiheit an Schulen schützen – Schule als ideologiefreien Raum sicherstellen,auf Verlangen der Fraktion der AfD,,False,Civil,Civil,ambiguous,Civil,True,False,False,Wolfgang Kubicki,männlich,True,False,Zuruf,Lamya Kaddor,GRUENE,,"['Das', 'kann', 'sie', 'gar', 'nicht']",0,5,[],unlabeled,0.1369071751832962,0.0,,,,3735.0,False,False,0.10059988
20_0039.xml,20,31.05.2022,17,1,Lina Seitzl,,weiblich,SPD,SPD,[],"Sehr geehrte Frau Präsidentin! Liebe Kolleginnen und Kollegen! Oben auf den Zuschauertribünen sitzen ganz viele Schülerinnen und Schüler, die uns heute zuhören. Wir behaupten hier im Saal ja immer wieder – und das tun alle von uns –: Wir machen generationengerechte Politik. – Wer sich einmal ernsthaft mit dem Prozess der Atommüllendlagersuche auseinandergesetzt hat und die Atomenergie trotzdem weiter nutzen möchte, der kann nicht ernsthaft sagen, dass er generationengerechte Politik macht. Wer sich mal mit den Kosten auseinandergesetzt hat, die Atomenergie verursacht, wer sich mal mit den Risiken auseinandergesetzt hat, die mit der Nutzung von Atomenergie verbunden sind, und die Laufzeit der Atomkraftwerke dennoch verlängern möchte, der kann nicht hier stehen und sagen, er macht Politik für die jungen Menschen, für die nachfolgenden Generationen.",False,Energy,Sehr gut und sehr richtig!,,"Ich rufe den Tagesordnungspunkt I.8 auf:. Einzelplan 16 Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",,,False,Energy,Energy,cooperative,Energy,True,False,False,Gabriele Katzmarek,weiblich,True,False,Zuruf,Lina Seitzl,SPD,,"['Sehr', 'gut', 'und', 'sehr', 'richtig']",0,5,"[('Beifall', 'SPD', None), ('Beifall', 'GRUENE', None), ('Beifall', 'DIE LINKE', None), ('Beifall', 'FDP', None)]",unlabeled,0.0277505777776241,0.0,,,,472.0,False,False,0.038209613
20_0076.xml,20,15.12.2022,13,7,Nicole Westig,,weiblich,FDP,FDP,"['Klar kommt dieser Schritt für diesen Winter zu spät. Doch er ist getan, und die Kinderkliniken wissen das sehr zu schätzen. Durch die extrem heterogene Patientengruppe haben Kinderkliniken enorme Vorhaltekosten. Sie müssen gleichermaßen vorbereitet sein auf das 300 Gramm leichte Frühgeborene wie auf den übergewichtigen Teenager. Diese Kosten lassen sich durch die Fallpauschalen nicht abdecken, und deshalb entlasten wir hier.', 'Schon bald werden weitere Schritte folgen. Wir müssen dahin kommen, die Versorgungsstruktur aus Sicht der Familien zu denken. Auch deshalb werden wir die Richtung hin zu mehr Ambulantisierung einschlagen. Menschen werden zu Hause am besten gesund, und das gilt insbesondere für Kinder. „Wir würden kein Kind länger als notwendig bei uns lassen; denn das macht kein Elternteil mit“, höre ich dazu aus der Kinderklinik Sankt Augustin in meinem Wahlkreis. Wenn die Kinder jedoch stationär bleiben müssen, dann sind heutzutage die Eltern bei ihnen. Darauf sind viele Kinderkliniken baulich aber nicht ausgerichtet: zu kleine Zimmer, verkommene Bausubstanz.']","Liebe Kolleginnen und Kollegen, wir brauchen eine Investitionsoffensive für unsere Kinderkliniken. Der Bund geht den ersten Schritt mit der dringend notwendigen finanziellen Unterstützung bei den Vorhaltekosten. Weitere müssen folgen; aber da sind auch die Länder gefragt.",False,Health,Genau!,,Aktuelle Stunde. Krise in den Kinderkliniken – Fallpauschalen abschaffen und Kinder- und Jugendmedizin wieder aufbauen,auf Verlangen der Fraktion DIE LINKE,,False,Health,Health,cooperative,Health,True,False,False,Andrew Ullmann,männlich,True,False,Zuruf,Nicole Westig,FDP,,['Genau'],0,1,[],unlabeled,0.0331073701381683,0.0,,,,1282.0,False,False,0.039313868
20_0155.xml,20,23.02.2024,13,7,Maria Klein-Schmeink,,weiblich,GRUENE,SPD,"['All das muten wir Menschen zu, nur weil sie Zugang zu einem Rauschmittel suchen. Es gibt viele Rauschmittel. Wir können sie im örtlichen Rewe kaufen. Wir wissen, welche Qualität damit verbunden ist, welche Gefahren damit verbunden sind, weil der Alkoholgehalt ausgewiesen ist. All das gibt es im Bereich Cannabis nicht. Und deshalb ist es so wichtig, dass wir da zu einem Paradigmenwechsel kommen,', 'dass wir zu einer vernunftgeleiteten Drogenpolitik im Bereich des Cannabiskonsums kommen.']","Und natürlich gibt es im Übergang ein paar Probleme. Sie haben darauf hingewiesen, dass die Social Clubs nicht sofort zur Verfügung stehen. Ja, das ist normal. Wir fangen neu an in einem neu geregelten Bereich.",False,Law,Ja! Genau!,"legalisierung von drogen -> law, not health?","Cannabislegalisierung stoppen, Gesundheitsschutz verbessern – Aufklärung, Prävention und Forschung stärken. Die Legalisierung von Cannabis zu Genusszwecken aufgeben und eine wissenschaftliche Nutzenbewertung von Medizinalcannabis analog zum Arzneimittelrecht einleiten","a) – Zweite und dritte Beratung des von der Bundesregierung eingebrachten Entwurfs eines Gesetzes zum kontrollierten Umgang mit Cannabis und zur Änderung weiterer Vorschriften (Cannabisgesetz – CanG). Beschlussempfehlung und Bericht des Ausschusses für Gesundheit (14. Ausschuss). – Bericht des Haushaltsausschusses (8. Ausschuss) gemäß § 96 der Geschäftsordnung. b) Beratung der Beschlussempfehlung und des Berichts des Ausschusses für Gesundheit (14. Ausschuss). – zu dem Antrag der Fraktion der CDU/CSU. – zu dem Antrag der Abgeordneten Martin Sichert, Dr. Christina Baum, Jörg Schneider, weiterer Abgeordneter und der Fraktion der AfD",,False,Health,Health,cooperative,Health,True,False,False,Heike Baehrens,weiblich,True,False,Zuruf,Maria Klein-Schmeink,GRUENE,,"['Ja', 'Genau']",0,2,[],unlabeled,0.123267263174057,0.0,,,,3541.0,False,False,0.29605472
20_0149.xml,20,30.01.2024,22,9,Melanie Wegling,,weiblich,SPD,SPD,"['Oftmals können sich Familien nur durch sie eine Wohnung in der benötigten Größe überhaupt leisten.', 'Genossenschaften profitieren jedoch nicht nur durch das KfW-Programm. Ein großer Erfolg dieses Haushalts ist die Förderung von klimafreundlichem Neubau im Niedrigpreissegment. Auf Initiative von Bundeskanzler und Bundesbauministerin ist es in der Bereinigungssitzung gelungen, das Programm mit 1 Milliarde Euro auszustatten. Hiervon und von den Förderungen zur energetischen Sanierung profitieren Genossenschaften ebenso in besonderem Maße. In Gesprächen mit den Wohnungsgenossenschaften in meinem Wahlkreis Groß-Gerau wurde ich immer wieder auf den Bedarf bei der klimaneutralen Sanierung hingewiesen. So freut es mich, dass es auch hier vorangeht.']",Und auch ein weiterer Punkt wird für Genossenschaften wichtig sein: Wir bringen eine neue Wohngemeinnützigkeit mit steuerlicher Förderung und Investitionszulagen auf den Weg und stärken so die soziale Wohnraumversorgung.,False,Housing,Sehr gut!,,Ich rufe den Tagesordnungspunkt I.6 auf:,"hier: Einzelplan 25 Bundesministerium für Wohnen, Stadtentwicklung und Bauwesen",,False,Housing,Housing,cooperative,Housing,True,False,False,Bernhard Daldrup,männlich,True,False,Zuruf,Melanie Wegling,SPD,,"['Sehr', 'gut']",0,2,[],unlabeled,0.0172797013074159,0.0,,,,3346.0,False,False,0.021594137
20_0017.xml,20,17.02.2022,2,2,Elisabeth Kaiser,,weiblich,SPD,GRUENE,"['Sehr geehrte Frau Präsidentin! Sehr geehrte Mitbürgerinnen und Mitbürger! Liebe Kolleginnen und Kollegen! Die heutige Aktuelle Stunde, die die CDU/CSU- Fraktion auf die Tagesordnung gesetzt hat, lässt mich schon ein Stück weit an der politischen Seriosität der Union zweifeln.']","Ein neurechtes Blatt, das vor allen Dingen die AfD hofiert, und die „Bild“-Zeitung initiieren eine Schmutzkampagne, und die Union nimmt diese Steilvorlage ungeniert und ohne Berührungsängste auf.",False,Civil?,So ist es! Genau so ist es!,,"Aktuelle Stunde. Rechtsstaatlichkeit wahren, Demokratie schützen – Haltung der Bundesregierung zu Straßenblockaden und unangemeldeten Demonstrationen sowie zur Publikation von Regierungsmitgliedern in Magazinen von linksextremistisch beeinflussten Organisationen",auf Verlangen der Fraktion der CDU/CSU,,False,Civil,Civil,cooperative,Civil,True,False,False,Konstantin von Notz,männlich,True,False,Zuruf,Elisabeth Kaiser,SPD,,"['So', 'ist', 'es', 'Genau', 'so', 'ist', 'es']",0,7,"[('Beifall', 'SPD', None)]",unlabeled,0.1174671426415443,0.0,,,,108.0,False,False,0.09950409
20_0151.xml,20,01.02.2024,17,10,Daniel Rinkert,,männlich,SPD,SPD,"['Das sind immense Investitionen, die notwendig sind. Mit 2 Milliarden Euro unterstützen der Bund und das Land diese Transformation; wobei 70 Prozent der Mittel vom Bund kommen. thyssenkrupp ist dabei nur ein Beispiel von vielen in unserem Land, wo überall investiert wird, um zeitnah klimaneutral zu produzieren. Es sind diese Investitionen, es sind diese Entscheidungen, die für unseren Wirtschaftsstandort, für Wettbewerbsvorteile, für den Schutz von Umwelt und Klima sowie für den Erhalt guter Arbeitsplätze wichtig sind, und die werden wir auch weiterhin unterstützen.', 'Trotz aller beschriebener Herausforderungen des Haushalts – die Kollegen haben es eben schon erwähnt –, muss man fünf Punkte besonders betonen: Wir unterstützen die Transformation der Wirtschaft. Wir fördern Umwelt- und Klimaschutz. Wir schaffen damit gute und zukunftsfähige Arbeitsplätze, und wir zeigen Perspektiven auf und geben Sicherheit im Wandel. Und ganz wichtig: Wir setzen ein klares Gegengewicht zu all denjenigen, die täglich irgendwelche Untergangsszenarien heraufbeschwören, aber hier keine eigenen Ideen vorbringen, meine Damen und Herren.']","Aber wir müssen auch schauen, wie es weitergeht. Damit wir hohe staatliche Investitionen in Infrastruktur, Innovation, Klimaschutz und gute Arbeit auch in den nächsten Jahren tätigen können, brauchen wir – da müssen wir uns ehrlich machen – eine Debatte über die Schuldenbremse; ohne Schaum vorm Mund, ganz nüchtern. Und wenn man ganz nüchtern auf die Zahlen sieht, dann stellt man fest: Deutschland hat kein Problem mit seinen Schulden. Wir haben mit großem Abstand die geringste Schuldenquote aller Industrienationen auf der Welt.",False,Macroeconomics,So ist es!,,Ich rufe den Tagesordnungspunkt I.8 auf:,"hier: Einzelplan 16 Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",,False,Macroeconomics,Macroeconomics,cooperative,Macroeconomics,True,False,False,Johannes Fechner,männlich,True,False,Zuruf,Daniel Rinkert,SPD,,"['So', 'ist', 'es']",0,3,[],unlabeled,0.2964641153812408,0.0,,,,3432.0,False,True,0.59143764
